Player_ID,FullName,FirstName,LastName,Position,DateOfBirth,Height,Weight,SeasonExperience
1629667,Jalen McDaniels,Jalen,McDaniels,Forward,1998-01-31T00:00:00,6-9,190,7
203926,Doug McDermott,Doug,McDermott,Forward,1992-01-03T00:00:00,6-7,225,11
1631121,Bryce McGowens,Bryce,McGowens,Guard,2002-11-08T00:00:00,6-6,190,3
1629162,Jordan McLaughlin,Jordan,McLaughlin,Guard,1996-04-09T00:00:00,5-11,185,6
1629098,Jack McVeigh,Jack,McVeigh,Guard-Forward,1996-06-27T00:00:00,6-8,215,2
1629001,De'Anthony Melton,De'Anthony,Melton,Guard,1998-05-28T00:00:00,6-2,200,7
1630241,Sam Merrill,Sam,Merrill,Guard,1996-05-15T00:00:00,6-4,205,5
203995,Vasilije Micic,Vasilije,Micic,Guard,1994-01-13T00:00:00,6-3,188,3
203114,Khris Middleton,Khris,Middleton,Forward,1991-08-12T00:00:00,6-7,222,13
1641706,Brandon Miller,Brandon,Miller,Forward,2002-11-22T00:00:00,6-7,200,2
1641801,Emanuel Miller,Emanuel,Miller,Forward,2000-06-19T00:00:00,6-5,215,1
1641757,Jordan Miller,Jordan,Miller,Guard,2000-01-23T00:00:00,6-5,194,2
1631159,Leonard Miller,Leonard,Miller,Forward,2003-11-26T00:00:00,6-10,220,2
201988,Patty Mills,Patty,Mills,Guard,1988-08-11T00:00:00,6-2,180,17
1629003,Shake Milton,Shake,Milton,Guard,1996-09-26T00:00:00,6-5,205,8
1631303,Justin Minaya,Justin,Minaya,Forward,1999-03-26T00:00:00,6-5,205,4
1642434,Riley Minix,Riley,Minix,Forward,2000-09-22T00:00:00,6-7,230,1
1631169,Josh Minott,Josh,Minott,Forward,2002-11-25T00:00:00,6-8,205,3
1642274,Yves Missi,Yves,Missi,Center,2004-05-14T00:00:00,6-11,235,1
1642349,Ajay Mitchell,Ajay,Mitchell,Guard,2002-06-25T00:00:00,6-4,190,1
1630558,Davion Mitchell,Davion,Mitchell,Guard,1998-09-05T00:00:00,6-0,202,4
1628378,Donovan Mitchell,Donovan,Mitchell,Guard,1996-09-07T00:00:00,6-2,215,8
1630596,Evan Mobley,Evan,Mobley,Center,2001-06-18T00:00:00,6-11,215,4
1630600,Isaiah Mobley,Isaiah,Mobley,Forward,1999-09-24T00:00:00,6-8,238,2
1642367,Jonathan Mogbo,Jonathan,Mogbo,Forward,2001-10-29T00:00:00,6-9,225,1
1628370,Malik Monk,Malik,Monk,Guard,1998-02-04T00:00:00,6-3,200,8
1630541,Moses Moody,Moses,Moody,Guard,2002-05-31T00:00:00,6-5,211,4
1631386,Tazé Moore,Tazé,Moore,Guard,1998-06-29T00:00:00,6-5,195,1
1631111,Wendell Moore Jr.,Wendell,Moore Jr.,Guard,2001-09-18T00:00:00,6-5,215,3
1629630,Ja Morant,Ja,Morant,Guard,1999-08-10T00:00:00,6-2,174,6
202693,Markieff Morris,Markieff,Morris,Forward,1989-09-02T00:00:00,6-9,245,15
1628420,Monté Morris,Monté,Morris,Guard,1995-06-27T00:00:00,6-2,183,8
1630530,Trey Murphy III,Trey,Murphy III,Forward,2000-06-18T00:00:00,6-8,206,4
1627749,Dejounte Murray,Dejounte,Murray,Guard,1996-09-19T00:00:00,6-4,180,9
1627750,Jamal Murray,Jamal,Murray,Guard,1997-02-23T00:00:00,6-4,215,9
1631099,Keegan Murray,Keegan,Murray,Forward,2000-08-19T00:00:00,6-8,225,3
1631200,Kris Murray,Kris,Murray,Forward,2000-08-19T00:00:00,6-8,218,2
1629004,Svi Mykhailiuk,Svi,Mykhailiuk,Guard-Forward,1997-06-10T00:00:00,6-7,205,7
1631250,Pete Nance,Pete,Nance,Forward,2000-02-19T00:00:00,6-9,225,2
1626204,Larry Nance Jr.,Larry,Nance Jr.,Forward-Center,1993-01-01T00:00:00,6-6,245,10
1629614,Andrew Nembhard,Andrew,Nembhard,Guard-Forward,2000-01-16T00:00:00,6-4,191,3
1630174,Aaron Nesmith,Aaron,Nesmith,Guard-Forward,1999-10-16T00:00:00,6-5,215,5
1641803,Tristen Newton,Tristen,Newton,Guard,2001-04-26T00:00:00,6-5,190,2
1627777,Georges Niang,Georges,Niang,Forward,1993-06-17T00:00:00,6-6,230,9
1630227,Daishen Nix,Daishen,Nix,Guard,2002-02-13T00:00:00,6-4,238,3
1630192,Zeke Nnaji,Zeke,Nnaji,Forward-Center,2001-01-09T00:00:00,6-10,240,5
1641936,Miles Norris,Miles,Norris,Forward,2000-04-15T00:00:00,6-7,220,2
1629669,Jaylen Nowell,Jaylen,Nowell,Guard,1999-07-09T00:00:00,6-4,201,5
203994,Jusuf Nurkić,Jusuf,Nurkić,Center,1994-08-23T00:00:00,6-11,290,11
1626220,Royce O'Neale,Royce,O'Neale,Forward,1993-06-05T00:00:00,6-6,226,8
1626143,Jahlil Okafor,Jahlil,Okafor,Center-Forward,1995-12-15T00:00:00,6-10,270,6
1629643,Chuma Okeke,Chuma,Okeke,Forward,1998-08-18T00:00:00,6-7,229,6
1629006,Josh Okogie,Josh,Okogie,Guard,1998-09-01T00:00:00,6-4,213,7
1630168,Onyeka Okongwu,Onyeka,Okongwu,Forward-Center,2000-12-11T00:00:00,6-10,240,5
1630171,Isaac Okoro,Isaac,Okoro,Forward-Guard,2001-01-26T00:00:00,6-4,225,5
1642439,Quincy Olivari,Quincy,Olivari,Guard,2001-05-27T00:00:00,6-3,200,2
203482,Kelly Olynyk,Kelly,Olynyk,Forward-Center,1991-04-19T00:00:00,7-0,240,12
1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,Forward-Guard,1995-12-09T00:00:00,6-8,203,10
101108,Chris Paul,Chris,Paul,Guard,1985-05-06T00:00:00,6-0,175,20
1626166,Cameron Payne,Cameron,Payne,Guard,1994-08-08T00:00:00,6-3,183,11
203901,Elfrid Payton,Elfrid,Payton,Guard,1994-02-22T00:00:00,6-3,195,10
1627780,Gary Payton II,Gary,Payton II,Guard,1992-12-01T00:00:00,6-2,195,9
1641809,Drew Peterson,Drew,Peterson,Forward,1999-11-09T00:00:00,6-8,205,2
1641763,Julian Phillips,Julian,Phillips,Forward,2003-11-05T00:00:00,6-6,198,2
1629618,Jalen Pickett,Jalen,Pickett,Guard,1999-10-22T00:00:00,6-2,202,2
1630590,Scotty Pippen Jr.,Scotty,Pippen Jr.,Guard,2000-11-10T00:00:00,6-2,170,3
1631342,Daeqwon Plowden,Daeqwon,Plowden,Guard-Forward,1998-08-29T00:00:00,6-4,216,1
203486,Mason Plumlee,Mason,Plumlee,Forward-Center,1990-03-05T00:00:00,7-0,254,12
1641764,Brandin Podziemski,Brandin,Podziemski,Guard,2003-02-25T00:00:00,6-4,205,2
1627751,Jakob Poeltl,Jakob,Poeltl,Center,1995-10-15T00:00:00,7-0,253,9
1629673,Jordan Poole,Jordan,Poole,Guard,1999-06-19T00:00:00,6-4,194,6
1641854,Craig Porter Jr.,Craig,Porter Jr.,Guard,2000-02-26T00:00:00,6-1,180,2
1629645,Kevin Porter Jr.,Kevin,Porter Jr.,Guard-Forward,2000-05-04T00:00:00,6-5,203,5
1629008,Michael Porter Jr.,Michael,Porter Jr.,Forward,1998-06-29T00:00:00,6-10,218,6
1626171,Bobby Portis,Bobby,Portis,Forward,1995-02-10T00:00:00,6-9,250,10
204001,Kristaps Porziņģis,Kristaps,Porziņģis,Forward-Center,1995-08-02T00:00:00,7-2,240,10
1642366,Quinten Post,Quinten,Post,Center,2000-03-21T00:00:00,7-0,238,1
1630695,Micah Potter,Micah,Potter,Center,1998-04-06T00:00:00,6-9,248,5
203939,Dwight Powell,Dwight,Powell,Forward-Center,1991-07-20T00:00:00,6-10,240,11
1626181,Norman Powell,Norman,Powell,Guard,1993-05-25T00:00:00,6-3,215,10
1627752,Taurean Prince,Taurean,Prince,Forward,1994-03-22T00:00:00,6-6,218,9
1630202,Payton Pritchard,Payton,Pritchard,Guard,1998-01-28T00:00:00,6-1,195,5
1641765,Olivier-Maxence Prosper,Olivier-Maxence,Prosper,Forward,2002-07-03T00:00:00,6-7,230,2
1642389,Zyon Pullin,Zyon,Pullin,Guard,2001-03-03T00:00:00,6-4,206,2
1630243,Trevelin Queen,Trevelin,Queen,Guard,1997-02-25T00:00:00,6-5,190,5
1629674,Neemias Queta,Neemias,Queta,Center,1999-07-13T00:00:00,7-0,248,4
1630193,Immanuel Quickley,Immanuel,Quickley,Guard,1999-06-17T00:00:00,6-2,190,5
1631311,Lester Quinones,Lester,Quinones,Guard,2000-11-16T00:00:00,6-4,208,4
203944,Julius Randle,Julius,Randle,Forward-Center,1994-11-29T00:00:00,6-9,250,11
1641871,Duop Reath,Duop,Reath,Center,1996-06-26T00:00:00,6-9,245,2
1630559,Austin Reaves,Austin,Reaves,Guard,1998-05-29T00:00:00,6-5,197,4
1629629,Cam Reddish,Cam,Reddish,Forward-Guard,1999-09-01T00:00:00,6-7,217,5
1630194,Paul Reed,Paul,Reed,Forward,1999-06-14T00:00:00,6-9,210,5
1642024,Alex Reese,Alex,Reese,Forward-Center,1999-05-21T00:00:00,6-9,245,2
1641810,Antonio Reeves,Antonio,Reeves,Guard,2000-11-20T00:00:00,6-5,205,1
1629675,Naz Reid,Naz,Reid,Center-Forward,1999-08-26T00:00:00,6-9,264,6
1631197,Jared Rhoden,Jared,Rhoden,Guard,1999-08-27T00:00:00,6-5,210,4
1630208,Nick Richards,Nick,Richards,Center,1997-11-29T00:00:00,6-11,245,5
1626196,Josh Richardson,Josh,Richardson,Guard,1993-09-15T00:00:00,6-5,200,9
1642258,Zaccharie Risacher,Zaccharie,Risacher,Forward,2005-04-08T00:00:00,6-8,200,1
1641857,Liam Robbins,Liam,Robbins,Center,1999-07-12T00:00:00,7-0,250,2
1629130,Duncan Robinson,Duncan,Robinson,Forward,1994-04-22T00:00:00,6-7,215,7
1629011,Mitchell Robinson,Mitchell,Robinson,Center-Forward,1998-04-01T00:00:00,7-0,240,7
1631115,Orlando Robinson,Orlando,Robinson,Center,2000-07-10T00:00:00,6-10,235,3
1630526,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,Forward,2000-11-03T00:00:00,6-9,240,4
1631223,David Roddy,David,Roddy,Forward,2001-03-27T00:00:00,6-4,255,4
1631157,Ryan Rollins,Ryan,Rollins,Guard,2002-07-03T00:00:00,6-3,180,3
1642050,Jackson Rowe,Jackson,Rowe,Forward,1997-01-04T00:00:00,6-6,210,1
1626179,Terry Rozier,Terry,Rozier,Guard,1994-03-17T00:00:00,6-1,190,10
1641712,Rayan Rupert,Rayan,Rupert,Guard-Forward,2004-05-31T00:00:00,6-7,205,2
1626156,D'Angelo Russell,D'Angelo,Russell,Guard,1996-02-23T00:00:00,6-3,193,10
1630346,Matt Ryan,Matt,Ryan,Forward,1997-04-17T00:00:00,6-6,215,5
1627734,Domantas Sabonis,Domantas,Sabonis,Forward-Center,1996-05-03T00:00:00,6-10,240,9
1642275,Tidjane Salaün,Tidjane,Salaün,Forward,2005-08-10T00:00:00,6-10,207,1
1641766,Adama Sanogo,Adama,Sanogo,Forward,2002-02-12T00:00:00,6-9,245,1
1630611,Gui Santos,Gui,Santos,Forward,2002-06-22T00:00:00,6-7,185,2
1642259,Alex Sarr,Alex,Sarr,Center,2005-04-26T00:00:00,7-0,205,1
1631204,Marcus Sasser,Marcus,Sasser,Guard,2000-09-21T00:00:00,6-1,195,2
1631248,Baylor Scheierman,Baylor,Scheierman,Guard,2000-09-26T00:00:00,6-6,205,1
203471,Dennis Schröder,Dennis,Schröder,Guard,1993-09-15T00:00:00,6-1,175,12
1630578,Alperen Sengun,Alperen,Sengun,Center,2002-07-25T00:00:00,6-11,243,4
1641729,Brice Sensabaugh,Brice,Sensabaugh,Forward,2003-10-30T00:00:00,6-6,235,2
1629012,Collin Sexton,Collin,Sexton,Guard,1999-01-04T00:00:00,6-3,190,7
1629013,Landry Shamet,Landry,Shamet,Guard,1997-03-13T00:00:00,6-5,190,7
1630205,Lamar Stevens,Lamar,Stevens,Forward,1997-07-09T00:00:00,6-7,230,6
1630191,Isaiah Stewart,Isaiah,Stewart,Forward-Center,2001-05-22T00:00:00,6-8,250,5
1631124,Julian Strawther,Julian,Strawther,Guard,2002-04-18T00:00:00,6-6,205,2
1629622,Max Strus,Max,Strus,Guard-Forward,1996-03-28T00:00:00,6-5,215,6
1630591,Jalen Suggs,Jalen,Suggs,Guard,2001-06-03T00:00:00,6-5,205,4
1631306,Cole Swider,Cole,Swider,Forward,1999-05-08T00:00:00,6-8,220,2
1630256,Jae'Sean Tate,Jae'Sean,Tate,Forward,1995-10-28T00:00:00,6-4,230,5
1628369,Jayson Tatum,Jayson,Tatum,Forward-Guard,1998-03-03T00:00:00,6-8,210,8
1630678,Terry Taylor,Terry,Taylor,Forward,1999-09-23T00:00:00,6-4,230,3
202066,Garrett Temple,Garrett,Temple,Guard-Forward,1986-05-08T00:00:00,6-5,195,15
1631207,Dalen Terry,Dalen,Terry,Forward,2002-07-12T00:00:00,6-6,195,3
1628464,Daniel Theis,Daniel,Theis,Forward-Center,1992-04-04T00:00:00,6-8,245,7
1630560,Cam Thomas,Cam,Thomas,Guard,2001-10-13T00:00:00,6-3,210,4
1641708,Amen Thompson,Amen,Thompson,Guard-Forward,2003-01-30T00:00:00,6-7,200,2
1641709,Ausar Thompson,Ausar,Thompson,Guard-Forward,2003-01-30T00:00:00,6-7,205,2
202691,Klay Thompson,Klay,Thompson,Guard,1990-02-08T00:00:00,6-5,220,14
202684,Tristan Thompson,Tristan,Thompson,Center-Forward,1991-03-13T00:00:00,6-9,254,15
1630550,JT Thor,JT,Thor,Forward,2002-08-26T00:00:00,6-9,203,5
1629680,Matisse Thybulle,Matisse,Thybulle,Guard-Forward,1997-03-04T00:00:00,6-5,202,6
1630214,Xavier Tillman,Xavier,Tillman,Forward,1999-01-12T00:00:00,6-8,245,5
1631166,Drew Timme,Drew,Timme,Forward,2000-09-09T00:00:00,6-10,235,2
1641772,Nae'Qwan Tomlin,Nae'Qwan,Tomlin,Forward,2000-12-19T00:00:00,6-8,210,1
1631210,Jacob Toppin,Jacob,Toppin,Forward,2000-05-08T00:00:00,6-9,200,2
1630167,Obi Toppin,Obi,Toppin,Forward,1998-03-04T00:00:00,6-9,220,5
1626157,Karl-Anthony Towns,Karl-Anthony,Towns,Center-Forward,1995-11-15T00:00:00,7-0,248,10
1642422,Armel Traoré,Armel,Traoré,Forward,2003-01-23T00:00:00,6-9,245,0
1631247,Luke Travers,Luke,Travers,Forward,2001-09-03T00:00:00,6-6,207,1
1629018,Gary Trent Jr.,Gary,Trent Jr.,Guard,1999-01-18T00:00:00,6-5,204,7
1631131,Oscar Tshiebwe,Oscar,Tshiebwe,Forward-Center,1999-11-27T00:00:00,6-8,255,2
200782,P.J. Tucker,P.J.,Tucker,Forward,1985-05-05T00:00:00,6-5,245,15
1626167,Myles Turner,Myles,Turner,Center-Forward,1996-03-24T00:00:00,6-11,250,10
1641816,Hunter Tyson,Hunter,Tyson,Forward,2000-06-13T00:00:00,6-8,215,2
1642281,Jaylon Tyson,Jaylon,Tyson,Guard-Forward,2002-12-02T00:00:00,6-6,215,1
1630649,Stanley Umude,Stanley,Umude,Guard,1999-04-12T00:00:00,6-6,210,4
202685,Jonas Valančiūnas,Jonas,Valančiūnas,Center,1992-05-06T00:00:00,6-11,265,13
1627832,Fred VanVleet,Fred,VanVleet,Guard,1994-02-25T00:00:00,6-0,197,9
1629020,Jarred Vanderbilt,Jarred,Vanderbilt,Forward,1999-04-03T00:00:00,6-8,214,7
1630170,Devin Vassell,Devin,Vassell,Guard-Forward,2000-08-23T00:00:00,6-5,200,5
1629216,Gabe Vincent,Gabe,Vincent,Guard,1996-06-14T00:00:00,6-2,200,6
1641774,Tristan Vukcevic,Tristan,Vukcevic,Forward,2003-03-11T00:00:00,7-0,220,2
1630322,Lindy Waters III,Lindy,Waters III,Forward,1997-07-28T00:00:00,6-5,210,4
1630570,Trendon Watford,Trendon,Watford,Guard-Forward,2000-11-09T00:00:00,6-8,237,4
1641817,Anton Watson,Anton,Watson,Forward,2000-10-06T00:00:00,6-8,225,2
1631212,Peyton Watson,Peyton,Watson,Guard,2002-09-11T00:00:00,6-8,200,3
1642377,Jaylen Wells,Jaylen,Wells,Forward,2003-08-26T00:00:00,6-7,,1
1641705,Victor Wembanyama,Victor,Wembanyama,Forward-Center,2004-01-04T00:00:00,7-4,235,2
1631104,Blake Wesley,Blake,Wesley,Guard,2003-03-16T00:00:00,6-4,190,3
201566,Russell Westbrook,Russell,Westbrook,Guard,1988-11-12T00:00:00,6-4,200,17
1630762,Phillip Wheeler,Phillip,Wheeler,Forward,2002-04-23T00:00:00,6-8,185,2
1629632,Coby White,Coby,White,Guard,2000-02-16T00:00:00,6-4,195,6
1628401,Derrick White,Derrick,White,Guard,1994-07-02T00:00:00,6-4,190,8
1641727,Dariq Whitehead,Dariq,Whitehead,Guard-Forward,2004-08-01T00:00:00,6-6,220,3
1641715,Cam Whitmore,Cam,Whitmore,Forward,2004-07-08T00:00:00,6-6,230,2
1630598,Aaron Wiggins,Aaron,Wiggins,Guard,1999-01-02T00:00:00,6-5,190,4
203952,Andrew Wiggins,Andrew,Wiggins,Forward,1995-02-23T00:00:00,6-6,197,11
1631214,Alondes Williams,Alondes,Williams,Guard,1999-06-19T00:00:00,6-4,210,4
1630314,Brandon Williams,Brandon,Williams,Guard,1999-11-22T00:00:00,6-1,190,3
1642262,Cody Williams,Cody,Williams,Forward,2004-11-20T00:00:00,6-8,190,1
1629684,Grant Williams,Grant,Williams,Forward,1998-11-30T00:00:00,6-7,236,6
1631114,Jalen Williams,Jalen,Williams,Guard-Forward,2001-04-14T00:00:00,6-5,211,3
1631119,Jaylin Williams,Jaylin,Williams,Forward,2002-06-29T00:00:00,6-9,240,3
1629026,Kenrich Williams,Kenrich,Williams,Guard-Forward,1994-12-02T00:00:00,6-7,210,7
1631109,Mark Williams,Mark,Williams,Center,2001-12-16T00:00:00,7-1,240,3
1631466,Nate Williams,Nate,Williams,Guard,1999-02-12T00:00:00,6-5,205,4
1630172,Patrick Williams,Patrick,Williams,Forward,2001-08-26T00:00:00,6-6,215,5
1630533,Ziaire Williams,Ziaire,Williams,Forward,2001-09-12T00:00:00,6-9,185,4
1629057,Robert Williams III,Robert,Williams III,Center-Forward,1997-10-17T00:00:00,6-9,249,7
1631246,Vince Williams Jr.,Vince,Williams Jr.,Guard,2000-08-30T00:00:00,6-4,205,3
1629627,Zion Williamson,Zion,Williamson,Forward,2000-07-06T00:00:00,6-6,284,6
1630592,Jalen Wilson,Jalen,Wilson,Forward,2000-11-04T00:00:00,6-6,220,2
1630164,James Wiseman,James,Wiseman,Center,2001-03-31T00:00:00,6-11,240,5
1631209,Isaiah Wong,Isaiah,Wong,Guard,2001-01-28T00:00:00,6-3,185,1
1626153,Delon Wright,Delon,Wright,Guard,1992-04-26T00:00:00,6-5,185,11
1627824,Guerschon Yabusele,Guerschon,Yabusele,Forward,1995-12-17T00:00:00,6-7,265,3
1642443,Jahmir Young,Jahmir,Young,Guard,2000-10-07T00:00:00,6-0,185,1
1629027,Trae Young,Trae,Young,Guard,1998-09-19T00:00:00,6-2,164,7
1627826,Ivica Zubac,Ivica,Zubac,Center,1997-03-18T00:00:00,7-0,240,9
1641783,Tristan da Silva,Tristan,da Silva,Forward,2001-05-15T00:00:00,6-8,217,1
1628427,Vlatko Čančar,Vlatko,Čančar,Forward,1997-04-10T00:00:00,6-8,236,7
203967,Dario Šarić,Dario,Šarić,Forward-Center,1994-04-08T00:00:00,6-10,225,9
1626158,Richaun Holmes,Richaun,Holmes,Forward,1993-10-15T00:00:00,6-9,235,11
1631096,Chet Holmgren,Chet,Holmgren,Center-Forward,2002-05-01T00:00:00,7-1,208,2
1641720,Jalen Hood-Schifino,Jalen,Hood-Schifino,Guard,2003-06-19T00:00:00,6-5,210,3
201143,Al Horford,Al,Horford,Center-Forward,1986-06-03T00:00:00,6-8,240,18
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,Guard,2000-11-25T00:00:00,6-4,234,7
1631216,Caleb Houstan,Caleb,Houstan,Guard,2003-01-09T00:00:00,6-8,205,3
1641724,Jett Howard,Jett,Howard,Guard,2003-09-14T00:00:00,6-8,215,2
1628989,Kevin Huerter,Kevin,Huerter,Guard-Forward,1998-08-27T00:00:00,6-6,198,7
1630643,Jay Huff,Jay,Huff,Center,1997-08-25T00:00:00,7-1,240,4
1630574,Ariel Hukporti,Ariel,Hukporti,Center,2002-04-12T00:00:00,7-0,246,1
1629631,De'Andre Hunter,De'Andre,Hunter,Forward-Guard,1997-12-02T00:00:00,6-7,221,6
1630538,Bones Hyland,Bones,Hyland,Guard,2000-09-14T00:00:00,6-2,169,4
1642345,Oso Ighodaro,Oso,Ighodaro,Forward,2002-07-14T00:00:00,6-11,235,1
204060,Joe Ingles,Joe,Ingles,Forward-Guard,1987-10-02T00:00:00,6-8,220,11
1627742,Brandon Ingram,Brandon,Ingram,Forward,1997-09-02T00:00:00,6-8,190,9
1631127,Harrison Ingram,Harrison,Ingram,Forward,2002-11-27T00:00:00,6-5,230,1
202681,Kyrie Irving,Kyrie,Irving,Guard,1992-03-23T00:00:00,6-2,195,14
1628371,Jonathan Isaac,Jonathan,Isaac,Forward,1997-10-03T00:00:00,6-10,230,8
1631093,Jaden Ivey,Jaden,Ivey,Guard,2002-02-13T00:00:00,6-3,195,3
1641713,GG Jackson,GG,Jackson,Forward,2004-12-17T00:00:00,6-9,210,2
1630543,Isaiah Jackson,Isaiah,Jackson,Forward,2002-01-10T00:00:00,6-8,205,4
1631245,Quenton Jackson,Quenton,Jackson,Guard,1998-09-15T00:00:00,6-4,173,3
202704,Reggie Jackson,Reggie,Jackson,Guard,1990-04-16T00:00:00,6-2,208,13
1641748,Andre Jackson Jr.,Andre,Jackson Jr.,Guard,2001-11-13T00:00:00,6-6,209,2
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,Forward-Center,1999-09-15T00:00:00,6-10,242,7
1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,Forward,2000-02-22T00:00:00,6-9,245,2
1642355,Bronny James,Bronny,James,Guard,2004-10-06T00:00:00,6-2,210,1
2544,LeBron James,LeBron,James,Forward,1984-12-30T00:00:00,6-9,250,22
1631170,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,Guard,2001-02-18T00:00:00,6-6,225,2
1629610,DaQuan Jeffries,DaQuan,Jeffries,Guard-Forward,1997-08-30T00:00:00,6-5,222,7
1641998,Trey Jemison III,Trey,Jemison III,Center,1999-11-28T00:00:00,6-10,270,2
1642450,Daniss Jenkins,Daniss,Jenkins,Guard,2001-08-17T00:00:00,6-4,165,1
1629660,Ty Jerome,Ty,Jerome,Guard-Forward,1997-07-08T00:00:00,6-5,195,6
1630198,Isaiah Joe,Isaiah,Joe,Guard,1999-07-02T00:00:00,6-4,165,5
1642358,AJ Johnson,AJ,Johnson,Guard,2004-12-01T00:00:00,6-5,160,1
1629661,Cameron Johnson,Cameron,Johnson,Forward,1996-03-03T00:00:00,6-8,210,6
1630552,Jalen Johnson,Jalen,Johnson,Forward,2001-12-18T00:00:00,6-8,219,4
201949,James Johnson,James,Johnson,Forward,1987-02-20T00:00:00,6-7,240,17
1629640,Keldon Johnson,Keldon,Johnson,Forward-Guard,1999-10-11T00:00:00,6-6,220,6
1629013,Landry Shamet,Landry,Shamet,Guard,1997-03-13T00:00:00,6-5,190,7
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,Guard-Forward,2000-07-30T00:00:00,6-6,215,1
1630549,Day'Ron Sharpe,Day'Ron,Sharpe,Center,2001-11-06T00:00:00,6-10,265,4
1631101,Shaedon Sharpe,Shaedon,Sharpe,Guard,2003-05-30T00:00:00,6-5,210,3
1642347,Jamal Shead,Jamal,Shead,Guard,2002-07-24T00:00:00,6-1,200,1
1641767,Ben Sheppard,Ben,Sheppard,Guard,2001-07-16T00:00:00,6-6,190,2
1642263,Reed Sheppard,Reed,Sheppard,Guard,2004-06-24T00:00:00,6-2,185,1
1627783,Pascal Siakam,Pascal,Siakam,Forward,1994-04-02T00:00:00,6-8,245,9
1627732,Ben Simmons,Ben,Simmons,Guard-Forward,1996-07-20T00:00:00,6-10,240,9
1629014,Anfernee Simons,Anfernee,Simons,Guard,1999-06-08T00:00:00,6-3,200,7
1642354,KJ Simpson,KJ,Simpson,Guard,2002-08-08T00:00:00,6-2,189,1
1631301,Jaylen Sims,Jaylen,Sims,Guard,1998-12-11T00:00:00,6-6,210,2
1630579,Jericho Sims,Jericho,Sims,Center,1998-10-20T00:00:00,6-10,250,4
203935,Marcus Smart,Marcus,Smart,Guard,1994-03-06T00:00:00,6-3,220,11
1630696,Dru Smith,Dru,Smith,Guard,1997-12-30T00:00:00,6-2,203,3
1630188,Jalen Smith,Jalen,Smith,Forward-Center,2000-03-16T00:00:00,6-8,215,5
1642449,Tolu Smith,Tolu,Smith,Forward,2000-07-26T00:00:00,6-11,,1
1641890,Tyler Smith,Tyler,Smith,Forward,2004-11-02T00:00:00,6-9,224,2
1631095,Jabari Smith Jr.,Jabari,Smith Jr.,Forward,2003-05-13T00:00:00,6-11,220,3
1641733,Nick Smith Jr.,Nick,Smith Jr.,Guard,2004-04-18T00:00:00,6-2,185,2
1631110,Jeremy Sochan,Jeremy,Sochan,Forward,2003-05-20T00:00:00,6-8,230,3
1642285,Cam Spencer,Cam,Spencer,Guard,2000-04-06T00:00:00,6-3,205,1
1630311,Pat Spencer,Pat,Spencer,Guard,1996-07-04T00:00:00,6-2,205,2
1630531,Jaden Springer,Jaden,Springer,Guard,2002-09-25T00:00:00,6-4,202,5
1641815,Isaiah Stevens,Isaiah,Stevens,Guard,2000-11-01T00:00:00,5-11,185,1
1630205,Lamar Stevens,Lamar,Stevens,Forward,1997-07-09T00:00:00,6-7,230,6
202696,Nikola Vučević,Nikola,Vučević,Center,1990-10-24T00:00:00,6-9,260,14
1629731,Dean Wade,Dean,Wade,Forward-Center,1996-11-20T00:00:00,6-9,228,6
1630532,Franz Wagner,Franz,Wagner,Forward,2001-08-27T00:00:00,6-10,220,4
1629021,Moritz Wagner,Moritz,Wagner,Forward-Center,1997-04-26T00:00:00,6-11,245,7
1631133,Jabari Walker,Jabari,Walker,Forward,2002-07-30T00:00:00,6-7,237,3
1641716,Jarace Walker,Jarace,Walker,Forward,2003-09-04T00:00:00,6-7,235,2
1629022,Lonnie Walker IV,Lonnie,Walker IV,Guard-Forward,1998-12-14T00:00:00,6-4,204,8
1641717,Cason Wallace,Cason,Wallace,Guard,2003-11-07T00:00:00,6-3,195,2
1630811,Keaton Wallace,Keaton,Wallace,Guard,1999-02-26T00:00:00,6-3,185,1
1641775,Jordan Walsh,Jordan,Walsh,Guard,2004-03-03T00:00:00,6-6,205,2
1642266,Ja'Kobe Walter,Ja'Kobe,Walter,Guard,2004-09-04T00:00:00,6-4,180,1
1642276,Kel'el Ware,Kel'el,Ware,Center,2004-04-20T00:00:00,7-0,230,1
1629023,P.J. Washington,P.J.,Washington,Forward,1998-08-23T00:00:00,6-7,230,6
1631102,TyTy Washington Jr.,TyTy,Washington Jr.,Guard,2001-11-15T00:00:00,6-3,195,4
